Fs=250
t,x
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7
8.604,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164048.1027,-151588.458
8.608,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164059.9044,-151595.1412
8.612,5675.733766,-8493.439376,-177618.0256,-177569.4329,9128.273622,92905.78579,22490.74995,33425.3351
8.616,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164037.2397,-151578.4221
8.62,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164017.1455,-151568.252
8.624,6737.59809,-9524.190071,-176187.0445,-176345.3172,8314.692475,92065.56136,22249.37347,33683.36364
8.628,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164054.7635,-151592.4143
8.632,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164004.5391,-151559.2219
8.636,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163991.7092,-151552.0917
8.64,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163992.8715,-151551.7341
8.644,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164072.4884,-151601.7349
8.648,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164059.5691,-151590.1791
8.652,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163995.7772,-151554.1257
8.656,5282.16425,-8828.648487,-177228.7476,-177258.0284,9068.259188,92786.53923,22272.37341,33324.48403
8.66,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163990.3234,-151550.5495
8.664,5506.374598,-9076.10465,-176879.0992,-176939.4936,8878.157601,92577.21514,22185.49218,33340.1079
8.668,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164058.8986,-151591.0285
8.672,6618.619754,-9144.858616,-177071.5031,-177010.5722,8303.136623,92153.02374,22276.06145,33481.97442
8.676,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163999.3088,-151555.7127
8.68,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164050.2261,-151585.6417
8.684,6390.833126,-9004.579068,-177244.5279,-177171.1024,8448.467666,92294.39852,22299.73195,33423.97164
8.688,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164005.3885,-151561.6583
8.692,5911.209394,-9403.758872,-176501.0195,-176600.373,8532.06319,92256.2888,22091.61485,33390.35462
8.696,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164035.3175,-151578.4444
8.7,6140.135961,-8924.358657,-177379.3313,-177327.1176,8564.897903,92396.07661,22288.24315,33363.48782
8.704,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164012.1164,-151569.4814
8.708,6110.162271,-9515.651705,-176380.7894,-176503.6793,8406.446386,92148.57574,22086.02692,33420.50712
8.712,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164028.6567,-151579.4279
8.716,5893.439757,-8740.26969,-177533.4913,-177449.9181,8783.274446,92613.80495,22367.39068,33353.74246
8.72,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164001.7899,-151563.8711
8.724,6386.854516,-9575.55438,-176266.9967,-176392.4571,8295.648789,92057.24651,22126.90826,33517.69251
8.728,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164016.9891,-151573.8623
8.732,5717.55388,-8666.643043,-177582.7322,-177518.8062,8901.917505,92715.66185,22382.29929,33354.2342
8.736,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164027.9638,-151582.9148
8.74,5509.235622,-8603.767586,-177597.5737,-177563.0626,9058.178551,92833.00851,22398.75017,33322.91941
8.744,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164039.2067,-151592.0119
8.748,6819.137254,-9637.82634,-176153.4499,-176300.0996,8152.932901,91920.27502,22195.68458,33621.91869
8.752,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163995.442,-151564.7652
8.756,5372.979387,-8576.319644,-177603.0946,-177575.5796,9142.131703,92895.97337,22403.15347,33330.76487
8.76,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164047.0969,-151600.1703
8.764,6986.775337,-9636.619346,-176175.8463,-176305.1511,8067.951568,91868.24016,22198.43384,33653.90404
8.768,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163988.0212,-151561.0324
8.772,5309.679247,-8540.936833,-177532.396,-177543.8625,9216.78653,92970.87407,22399.55484,33349.47328
8.776,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164050.2485,-151600.2597
8.78,7131.949917,-9522.670153,-176246.4108,-176354.3697,8114.622011,91948.90761,22274.8321,33717.49475
8.784,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163981.7851,-151557.0538
8.788,5313.903727,-8548.312908,-177432.6178,-177470.2805,9285.451089,93021.9031,22431.04844,33401.19522
8.792,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164051.3213,-151598.0469
8.796,7198.848688,-9432.81614,-176350.6593,-176444.5366,8140.795903,91993.74521,22324.74355,33744.54036
8.8,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163974.0514,-151548.806
8.804,5346.000832,-8569.412955,-177303.8271,-177349.8046,9302.997208,93044.05368,22444.48184,33438.14265
8.808,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164052.2378,-151596.7282
8.812,7194.691264,-9314.888336,-176493.8446,-176558.9105,8209.840442,92080.67114,22390.1224,33774.4917
8.816,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163970.6762,-151545.3191
8.82,5443.320327,-8693.800413,-177122.085,-177212.7661,9217.054751,92965.97904,22418.79969,33490.98217
8.824,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164046.6498,-151590.2238
8.828,7087.693463,-9214.216079,-176665.4389,-176732.9635,8263.819905,92155.19186,22411.42361,33744.4286
8.832,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163972.6432,-151546.2356
8.836,5535.208349,-8801.535821,-176973.6695,-177063.1211,9142.265814,92874.24748,22399.95717,33510.91993
8.84,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164044.1911,-151590.1567
8.844,6957.002813,-9043.314641,-176878.0711,-176867.8563,8444.399648,92294.48793,22490.01235,33743.26631
8.848,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163974.9901,-151550.0801
8.852,5759.664566,-8880.817459,-176780.0587,-176885.1119,9100.646865,92808.42159,22437.5081,33613.20151
8.856,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164037.8656,-151587.7204
8.86,6841.287832,-8825.921574,-177049.7548,-177028.9453,8654.148418,92509.17643,22605.57087,33792.88719
8.864,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163982.7462,-151557.2326
8.868,6025.337401,-8952.186579,-176595.8803,-176710.2765,9021.432283,92747.71425,22473.91909,33715.4831
8.872,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164031.5847,-151585.1276
8.876,6717.302706,-8575.537333,-177208.184,-177149.3318,8893.312084,92754.86681,22724.37039,33837.34481
8.88,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163987.3283,-151558.0149
8.884,6381.981836,-8948.722058,-176389.529,-176518.6774,9003.684998,92736.89601,22578.48055,33880.90836
8.888,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164015.5585,-151570.8001
8.892,6602.146518,-8350.63408,-177317.484,-177285.9233,9138.018982,92997.96438,22844.17574,33905.87525
8.896,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163993.8103,-151559.5572
8.9,6728.389171,-8948.677355,-176218.8511,-176367.7137,8978.762803,92734.2585,22674.81657,34041.03625
8.904,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164005.1203,-151564.3852
8.908,6471.053537,-8095.019531,-177421.8443,-177421.3749,9434.73839,93281.02687,22984.54469,33992.51062
8.912,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164003.7121,-151568.185
8.916,7072.136649,-8920.782378,-176130.0923,-176291.6507,8945.346945,92713.85136,22792.09617,34203.37697
8.92,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163994.3914,-151561.2783
8.924,6352.611643,-7942.91591,-177509.4855,-177485.3903,9635.255889,93447.59207,23086.26748,34051.80979
8.928,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164008.8083,-151573.7282
8.932,7367.626711,-8924.492767,-176071.6201,-176219.0746,8888.752328,92669.90783,22863.86762,34305.50209
8.936,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163979.4158,-151553.254
8.94,6232.180444,-7854.470057,-177532.016,-177532.6195,9761.85617,93579.60148,23138.34705,34082.09641
8.944,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164014.9327,-151575.8293
8.948,7602.029455,-8892.395662,-176061.4948,-176209.7762,8845.322889,92654.26161,22930.74404,34381.27451
8.952,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163970.4974,-151544.5368
8.956,6127.686039,-7788.308893,-177517.6662,-177541.5602,9901.532221,93690.28731,23180.43538,34109.45494
8.96,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164019.4254,-151573.3035
8.964,7788.3983,-8837.164502,-176092.6755,-176232.4409,8841.768961,92667.87382,22995.92173,34449.60379
8.968,6081.507335,-7722.393599,-177451.7956,-177481.7246,10028.57954,93800.14614,23228.49163,34154.85134
8.972,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164025.1251,-151573.6165
8.976,7926.800302,-8736.067562,-176172.27,-176277.6808,8874.290749,92718.43347,23078.1538,34503.6056
8.98,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163952.3478,-151526.2308
8.984,6090.470384,-7737.995116,-177340.0146,-177385.7015,10080.25677,93823.68253,23246.26127,34178.36537
8.988,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164025.8627,-151571.4483
8.992,7991.821527,-8555.264301,-176320.708,-176398.9614,8985.043643,92845.27962,23186.85033,34539.30134
8.996,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163950.1797,-151524.3756
9,6163.202961,-7726.50632,-177226.1995,-177291.3101,10133.76685,93865.99438,23305.89572,34252.03672
9.004,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164028.0979,-151571.6048
9.008,8003.064454,-8422.159663,-176466.3966,-176540.6044,9083.14545,92937.05588,23272.07753,34581.94847
9.012,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163947.7657,-151522.6768
9.016,6287.366901,-7822.708228,-177032.7898,-177126.2648,10080.79321,93802.31426,23295.88214,34303.93747
9.02,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164024.6557,-151569.1014
9.024,7940.188997,-8257.09203,-176620.5566,-176671.161,9206.303561,93068.77471,23347.64878,34593.54902
9.028,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163948.6598,-151521.5369
9.032,6449.68527,-7891.886877,-176845.214,-176961.6219,10039.86717,93760.24827,23324.62648,34379.39696
9.036,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164019.8501,-151560.7642
9.04,7819.109597,-8092.538487,-176808.8254,-176838.6873,9350.204092,93225.68395,23426.93042,34613.77735
9.044,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163952.5937,-151518.8547
9.048,6650.225121,-7996.113061,-176657.9958,-176792.0839,9952.047163,93680.81018,23344.69835,34478.48224
9.052,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164013.9269,-151553.0976
9.056,7657.975871,-7890.031682,-176994.7695,-177012.8744,9540.864472,93413.72918,23513.56578,34636.71024
9.06,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163961.132,-151521.5816
9.064,6895.356702,-8022.935155,-176507.9038,-176656.4088,9913.959791,93639.59356,23387.03255,34569.36444
9.068,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164008.2048,-151548.0237
9.072,7486.314474,-7722.862985,-177168.1073,-177155.635,9707.854355,93570.68313,23574.92132,34645.1145
9.076,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163967.9493,-151524.5991
9.08,7177.435717,-8170.210799,-176319.7692,-176482.177,9752.155513,93477.76693,23370.20169,34642.5217
9.084,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163994.2573,-151537.809
9.088,7281.304274,-7564.053841,-177306.6434,-177287.935,9900.079358,93736.17545,23611.04174,34618.49357
9.092,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163974.8113,-151528.1977
9.096,7444.49436,-8260.735364,-176175.891,-176347.3959,9622.113064,93359.05681,23377.06368,34702.51378
9.1,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163982.0533,-151528.9577
9.104,7066.973396,-7431.485645,-177420.8608,-177392.3847,10088.23634,93899.70081,23653.04067,34599.18166
9.108,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163983.305,-151532.2434
9.112,7703.238154,-8351.438743,-176072.2013,-176234.7878,9494.283437,93250.18147,23397.98491,34782.30951
9.116,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163970.5198,-151520.7769
9.12,6871.730908,-7357.590778,-177463.8209,-177471.8899,10216.69182,94020.71315,23675.66063,34594.77837
9.124,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163990.7705,-151535.395
9.128,7934.377543,-8316.346504,-176043.3228,-176212.2349,9496.384501,93248.52744,23478.18297,34864.58628
9.132,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163962.0038,-151516.5748
9.136,6723.24827,-7260.4948,-177516.191,-177497.9967,10382.3406,94158.13168,23747.02975,34635.12327
9.14,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163998.1242,-151539.843
9.144,8138.694839,-8356.26672,-176041.5794,-176190.3302,9392.20302,93172.12917,23505.60856,34927.0147
9.148,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163950.8055,-151508.3717
9.152,6585.963856,-7230.565814,-177498.0637,-177510.8489,10481.02355,94242.42011,23744.36989,34631.05525
9.156,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164009.3448,-151547.3755
9.16,8281.634245,-8266.658576,-176127.5218,-176255.3291,9412.721922,93199.59947,23575.59187,34979.42954
9.164,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163946.2458,-151506.7177
9.168,6543.182617,-7253.454,-177443.2573,-177475.9132,10519.15562,94254.44534,23752.86356,34657.18444
9.172,8374.259874,-8245.357364,-176203.2719,-176312.7954,9362.899883,93171.68214,23576.75416,34973.21576
9.176,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163938.6909,-151499.1404
9.18,6516.762855,-7270.396622,-177337.31,-177379.3313,10546.82708,94274.00312,23750.29311,34650.79184
9.184,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164014.9327,-151545.6097
9.188,8404.211212,-8162.521799,-176318.1375,-176391.9206,9377.227351,93204.40509,23630.59951,34990.4713
9.192,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163933.5723,-151493.0608
9.196,6545.261329,-7396.214592,-177154.7633,-177216.5212,10491.84179,94190.87698,23687.70822,34649.33898
9.2,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164012.0717,-151541.05
9.204,8335.993688,-8052.573568,-176480.4782,-176505.3557,9447.545939,93292.3145,23657.84629,34974.89214
9.208,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163932.4771,-151491.8538
9.212,6631.807283,-7450.26111,-177009.7899,-177096.5817,10497.25091,94181.01986,23705.81313,34713.77906
9.216,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164009.8588,-151539.5971
9.22,8236.371963,-7873.60315,-176679.3864,-176709.5389,9610.378398,93449.2461,23739.13959,34998.1603
9.224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163937.4839,-151496.2794
9.228,6802.887535,-7576.168487,-176837.8826,-176943.8075,10374.45043,94075.58669,23693.8326,34793.88771
9.232,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-164005.232,-151536.5796
9.236,8100.115728,-7731.490759,-176865.9341,-176846.5551,9731.278984,93576.85221,23790.07921,35000.57429
9.24,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163937.8639,-151495.6089
9.244,6988.205849,-7776.261303,-176617.5391,-176742.2842,10187.58985,93901.93598,23640.25547,34847.19662
9.248,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163990.6587,-151524.3309
9.252,7886.053072,-7576.816687,-177041.5741,-177033.2145,9877.615854,93739.95289,23822.42219,34967.38195
9.256,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163941.1719,-151495.9441
9.26,7197.865212,-7871.323272,-176450.1693,-176598.6295,10086.4482,93803.32009,23643.92115,34908.52981
9.264,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163980.3322,-151516.9771
9.268,7676.438412,-7472.188171,-177182.8371,-177178.0091,9985.172449,93828.04112,23824.67971,34923.66194
9.272,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163945.2847,-151497.2405
9.276,7435.91129,-7959.590311,-176287.4262,-176452.1809,9965.815838,93684.34175,23625.25745,34927.43938
9.28,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163967.2341,-151508.1258
9.284,7457.123096,-7340.804618,-177331.275,-177296.1157,10141.85818,93959.51408,23839.2754,34870.0401
9.288,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163950.3362,-151499.2298
9.292,7692.241096,-8038.827245,-176185.3234,-176328.3523,9843.283575,93567.84446,23614.3945,34967.29254
9.296,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163955.9911,-151500.5262
9.3,7232.555119,-7213.511433,-177438.5634,-177402.1524,10302.45546,94115.84218,23862.67768,34835.4396
9.304,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163960.6403,-151505.4213
9.308,7922.28525,-8131.27406,-176082.4831,-176231.7927,9692.744576,93445.78158,23603.5092,35017.13693
9.312,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-163944.4576,-151493.9548
9.316,7012.658657,-7133.559243,-177493.5934,-177483.4904,10441.63977,94231.82538,23861.56009,34809.46688
